dataElement,period,orgUnit,value
DeMalExp001,202411,OuBelaicHC1,1
DeMalRec001,202411,OuBelaicHC1,1
DeMalInd001,202411,OuBelaicHC1,10
DeMalImp001,202411,OuBelaicHC1,1
DePopEst001,202411,OuBelaicHC1,31900
DeMalSus001,202412,OuBelaicHC1,58
DeMalRdt001,202412,OuBelaicHC1,39
DeMalMic001,202412,OuBelaicHC1,12
DeMalPos001,202412,OuBelaicHC1,9
DeMalPf0001,202412,OuBelaicHC1,8
DeMalPv0001,202412,OuBelaicHC1,1
DeMalMix001,202412,OuBelaicHC1,0
DeMalSev001,202412,OuBelaicHC1,1
DeMalDth001,202412,OuBelaicHC1,0
DeMalTrt001,202412,OuBelaicHC1,8
DeMalLln001,202412,OuBelaicHC1,17
DeMalStk001,202412,OuBelaicHC1,3
DeMalExp001,202412,OuBelaicHC1,1
DeMalRec001,202412,OuBelaicHC1,1
DeMalInd001,202412,OuBelaicHC1,8
DeMalImp001,202412,OuBelaicHC1,1
DePopEst001,202412,OuBelaicHC1,31900
DeMalSus001,202501,OuBelaicHC1,31
DeMalRdt001,202501,OuBelaicHC1,19
DeMalMic001,202501,OuBelaicHC1,5
DeMalPos001,202501,OuBelaicHC1,5
DeMalPf0001,202501,OuBelaicHC1,4
DeMalPv0001,202501,OuBelaicHC1,1
DeMalMix001,202501,OuBelaicHC1,0
DeMalSev001,202501,OuBelaicHC1,0
DeMalDth001,202501,OuBelaicHC1,0
DeMalTrt001,202501,OuBelaicHC1,5
DeMalLln001,202501,OuBelaicHC1,13
DeMalStk001,202501,OuBelaicHC1,3
DeMalExp001,202501,OuBelaicHC1,1
DeMalRec001,202501,OuBelaicHC1,1
DeMalInd001,202501,OuBelaicHC1,4
DeMalImp001,202501,OuBelaicHC1,1
DePopEst001,202501,OuBelaicHC1,32283
DeMalSus001,202502,OuBelaicHC1,59
DeMalRdt001,202502,OuBelaicHC1,43
DeMalMic001,202502,OuBelaicHC1,6
DeMalPos001,202502,OuBelaicHC1,9
DeMalPf0001,202502,OuBelaicHC1,8
DeMalPv0001,202502,OuBelaicHC1,1
DeMalMix001,202502,OuBelaicHC1,0
DeMalSev001,202502,OuBelaicHC1,0
DeMalDth001,202502,OuBelaicHC1,0
DeMalTrt001,202502,OuBelaicHC1,8
DeMalLln001,202502,OuBelaicHC1,8
DeMalStk001,202502,OuBelaicHC1,0
DeMalExp001,202502,OuBelaicHC1,1
DeMalRec001,202502,OuBelaicHC1,1
DeMalInd001,202502,OuBelaicHC1,8
DeMalImp001,202502,OuBelaicHC1,1
DePopEst001,202502,OuBelaicHC1,32283
DeMalSus001,202503,OuBelaicHC1,68
DeMalRdt001,202503,OuBelaicHC1,48
DeMalMic001,202503,OuBelaicHC1,14
DeMalPos001,202503,OuBelaicHC1,12
DeMalPf0001,202503,OuBelaicHC1,10
DeMalPv0001,202503,OuBelaicHC1,1
DeMalMix001,202503,OuBelaicHC1,1
DeMalSev001,202503,OuBelaicHC1,1
DeMalDth001,202503,OuBelaicHC1,0
DeMalTrt001,202503,OuBelaicHC1,11
DeMalLln001,202503,OuBelaicHC1,28
DeMalStk001,202503,OuBelaicHC1,3
DeMalExp001,202503,OuBelaicHC1,1
DeMalRec001,202503,OuBelaicHC1,1
DeMalInd001,202503,OuBelaicHC1,11
DeMalImp001,202503,OuBelaicHC1,1
DePopEst001,202503,OuBelaicHC1,32283
DeMalSus001,202504,OuBelaicHC1,120
DeMalRdt001,202504,OuBelaicHC1,76
DeMalMic001,202504,OuBelaicHC1,23
DeMalPos001,202504,OuBelaicHC1,19
DeMalPf0001,202504,OuBelaicHC1,16
DeMalPv0001,202504,OuBelaicHC1,2
DeMalMix001,202504,OuBelaicHC1,1
DeMalSev001,202504,OuBelaicHC1,2
DeMalDth001,202504,OuBelaicHC1,0
DeMalTrt001,202504,OuBelaicHC1,19
DeMalLln001,202504,OuBelaicHC1,172
DeMalStk001,202504,OuBelaicHC1,0
DeMalExp001,202504,OuBelaicHC1,1
DeMalRec001,202504,OuBelaicHC1,1
DeMalInd001,202504,OuBelaicHC1,18
DeMalImp001,202504,OuBelaicHC1,1
DePopEst001,202504,OuBelaicHC1,32283
DeMalSus001,202505,OuBelaicHC1,196
DeMalRdt001,202505,OuBelaicHC1,117
DeMalMic001,202505,OuBelaicHC1,32
DeMalPos001,202505,OuBelaicHC1,26
DeMalPf0001,202505,OuBelaicHC1,20
DeMalPv0001,202505,OuBelaicHC1,6
DeMalMix001,202505,OuBelaicHC1,0
DeMalSev001,202505,OuBelaicHC1,2
DeMalDth001,202505,OuBelaicHC1,0
DeMalTrt001,202505,OuBelaicHC1,26
DeMalLln001,202505,OuBelaicHC1,112
DeMalStk001,202505,OuBelaicHC1,3
DeMalExp001,202505,OuBelaicHC1,1
DeMalRec001,202505,OuBelaicHC1,1
DeMalInd001,202505,OuBelaicHC1,23
DeMalImp001,202505,OuBelaicHC1,3
DePopEst001,202505,OuBelaicHC1,32283
DeMalSus001,202506,OuBelaicHC1,224
DeMalRdt001,202506,OuBelaicHC1,133
DeMalMic001,202506,OuBelaicHC1,47
DeMalPos001,202506,OuBelaicHC1,33
DeMalPf0001,202506,OuBelaicHC1,28
DeMalPv0001,202506,OuBelaicHC1,5
DeMalMix001,202506,OuBelaicHC1,0
DeMalSev001,202506,OuBelaicHC1,2
DeMalDth001,202506,OuBelaicHC1,0
DeMalTrt001,202506,OuBelaicHC1,33
DeMalLln001,202506,OuBelaicHC1,172
DeMalStk001,202506,OuBelaicHC1,0
DeMalExp001,202506,OuBelaicHC1,1
DeMalRec001,202506,OuBelaicHC1,1
DeMalInd001,202506,OuBelaicHC1,29
DeMalImp001,202506,OuBelaicHC1,4
DePopEst001,202506,OuBelaicHC1,32283
DeMalSus001,202507,OuBelaicHC1,251
DeMalRdt001,202507,OuBelaicHC1,202
DeMalMic001,202507,OuBelaicHC1,32
DeMalPos001,202507,OuBelaicHC1,41
DeMalPf0001,202507,OuBelaicHC1,33
DeMalPv0001,202507,OuBelaicHC1,8
DeMalMix001,202507,OuBelaicHC1,0
DeMalSev001,202507,OuBelaicHC1,4
DeMalDth001,202507,OuBelaicHC1,1
DeMalTrt001,202507,OuBelaicHC1,41
DeMalLln001,202507,OuBelaicHC1,35
DeMalStk001,202507,OuBelaicHC1,0
DeMalExp001,202507,OuBelaicHC1,1
DeMalRec001,202507,OuBelaicHC1,1
DeMalInd001,202507,OuBelaicHC1,37
DeMalImp001,202507,OuBelaicHC1,4
DePopEst001,202507,OuBelaicHC1,32283
DeMalSus001,202508,OuBelaicHC1,318
DeMalRdt001,202508,OuBelaicHC1,204
DeMalMic001,202508,OuBelaicHC1,62
DeMalPos001,202508,OuBelaicHC1,45
DeMalPf0001,202508,OuBelaicHC1,39
DeMalPv0001,202508,OuBelaicHC1,6
DeMalMix001,202508,OuBelaicHC1,0
DeMalSev001,202508,OuBelaicHC1,2
DeMalDth001,202508,OuBelaicHC1,0
DeMalTrt001,202508,OuBelaicHC1,45
DeMalLln001,202508,OuBelaicHC1,32
DeMalStk001,202508,OuBelaicHC1,1
DeMalExp001,202508,OuBelaicHC1,1
DeMalRec001,202508,OuBelaicHC1,1
DeMalInd001,202508,OuBelaicHC1,38
DeMalImp001,202508,OuBelaicHC1,7
DePopEst001,202508,OuBelaicHC1,32283
DeMalSus001,202509,OuBelaicHC1,214
DeMalRdt001,202509,OuBelaicHC1,126
DeMalMic001,202509,OuBelaicHC1,45
DeMalPos001,202509,OuBelaicHC1,26
DeMalPf0001,202509,OuBelaicHC1,19
DeMalPv0001,202509,OuBelaicHC1,7
DeMalMix001,202509,OuBelaicHC1,0
DeMalSev001,202509,OuBelaicHC1,1
DeMalDth001,202509,OuBelaicHC1,0
DeMalTrt001,202509,OuBelaicHC1,26
DeMalLln001,202509,OuBelaicHC1,14
DeMalStk001,202509,OuBelaicHC1,2
DeMalExp001,202509,OuBelaicHC1,1
DeMalRec001,202509,OuBelaicHC1,1
DeMalInd001,202509,OuBelaicHC1,24
DeMalImp001,202509,OuBelaicHC1,2
DePopEst001,202509,OuBelaicHC1,32283
DeMalSus001,202510,OuBelaicHC1,99
DeMalRdt001,202510,OuBelaicHC1,80
DeMalMic001,202510,OuBelaicHC1,12
DeMalPos001,202510,OuBelaicHC1,17
DeMalPf0001,202510,OuBelaicHC1,13
DeMalPv0001,202510,OuBelaicHC1,3
DeMalMix001,202510,OuBelaicHC1,1
DeMalSev001,202510,OuBelaicHC1,0
DeMalDth001,202510,OuBelaicHC1,0
DeMalTrt001,202510,OuBelaicHC1,16
DeMalLln001,202510,OuBelaicHC1,33
DeMalStk001,202510,OuBelaicHC1,0
DeMalExp001,202510,OuBelaicHC1,1
DeMalRec001,202510,OuBelaicHC1,1
DeMalInd001,202510,OuBelaicHC1,15
DeMalImp001,202510,OuBelaicHC1,2
DePopEst001,202510,OuBelaicHC1,32283
DeMalSus001,202511,OuBelaicHC1,72
DeMalRdt001,202511,OuBelaicHC1,49
DeMalMic001,202511,OuBelaicHC1,10
DeMalPos001,202511,OuBelaicHC1,9
DeMalPf0001,202511,OuBelaicHC1,7
DeMalPv0001,202511,OuBelaicHC1,2
DeMalMix001,202511,OuBelaicHC1,0
DeMalSev001,202511,OuBelaicHC1,0
DeMalDth001,202511,OuBelaicHC1,0
DeMalTrt001,202511,OuBelaicHC1,9
DeMalLln001,202511,OuBelaicHC1,27
DeMalStk001,202511,OuBelaicHC1,0
DeMalExp001,202511,OuBelaicHC1,1
DeMalRec001,202511,OuBelaicHC1,1
DeMalInd001,202511,OuBelaicHC1,8
DeMalImp001,202511,OuBelaicHC1,1
DePopEst001,202511,OuBelaicHC1,32283
DeMalSus001,202512,OuBelaicHC1,42
DeMalRdt001,202512,OuBelaicHC1,30
DeMalMic001,202512,OuBelaicHC1,10
DeMalPos001,202512,OuBelaicHC1,7
DeMalPf0001,202512,OuBelaicHC1,6
DeMalPv0001,202512,OuBelaicHC1,1
DeMalMix001,202512,OuBelaicHC1,0
DeMalSev001,202512,OuBelaicHC1,1
DeMalDth001,202512,OuBelaicHC1,0
DeMalTrt001,202512,OuBelaicHC1,7
DeMalLln001,202512,OuBelaicHC1,32
DeMalStk001,202512,OuBelaicHC1,3
DeMalExp001,202512,OuBelaicHC1,1
DeMalRec001,202512,OuBelaicHC1,1
DeMalInd001,202512,OuBelaicHC1,7
DeMalImp001,202512,OuBelaicHC1,0
DePopEst001,202512,OuBelaicHC1,32283
DeMalSus001,202401,OuJurachHC1,26
DeMalRdt001,202401,OuJurachHC1,18
DeMalMic001,202401,OuJurachHC1,4
DeMalPos001,202401,OuJurachHC1,4
DeMalPf0001,202401,OuJurachHC1,4
DeMalPv0001,202401,OuJurachHC1,0
DeMalMix001,202401,OuJurachHC1,0
DeMalSev001,202401,OuJurachHC1,0
DeMalDth001,202401,OuJurachHC1,0
DeMalTrt001,202401,OuJurachHC1,4
DeMalLln001,202401,OuJurachHC1,17
DeMalStk001,202401,OuJurachHC1,0
DeMalExp001,202401,OuJurachHC1,1
DeMalRec001,202401,OuJurachHC1,1
DeMalInd001,202401,OuJurachHC1,3
DeMalImp001,202401,OuJurachHC1,1
DePopEst001,202401,OuJurachHC1,29400
DeMalSus001,202402,OuJurachHC1,27
DeMalRdt001,202402,OuJurachHC1,17
DeMalMic001,202402,OuJurachHC1,8
DeMalPos001,202402,OuJurachHC1,5
DeMalPf0001,202402,OuJurachHC1,4
DeMalPv0001,202402,OuJurachHC1,1
DeMalMix001,202402,OuJurachHC1,0
DeMalSev001,202402,OuJurachHC1,0
DeMalDth001,202402,OuJurachHC1,0
DeMalTrt001,202402,OuJurachHC1,5
DeMalLln001,202402,OuJurachHC1,19
DeMalStk001,202402,OuJurachHC1,0
DeMalExp001,202402,OuJurachHC1,1
DeMalRec001,202402,OuJurachHC1,1
DeMalInd001,202402,OuJurachHC1,5
DeMalImp001,202402,OuJurachHC1,0
DePopEst001,202402,OuJurachHC1,29400
DeMalSus001,202403,OuJurachHC1,67
DeMalRdt001,202403,OuJurachHC1,52
DeMalMic001,202403,OuJurachHC1,10
DeMalPos001,202403,OuJurachHC1,11
DeMalPf0001,202403,OuJurachHC1,9
DeMalPv0001,202403,OuJurachHC1,2
DeMalMix001,202403,OuJurachHC1,0
DeMalSev001,202403,OuJurachHC1,0
DeMalDth001,202403,OuJurachHC1,0
DeMalTrt001,202403,OuJurachHC1,11
DeMalLln001,202403,OuJurachHC1,11
DeMalStk001,202403,OuJurachHC1,0
DeMalExp001,202403,OuJurachHC1,1
DeMalRec001,202403,OuJurachHC1,1
DeMalInd001,202403,OuJurachHC1,10
DeMalImp001,202403,OuJurachHC1,1
DePopEst001,202403,OuJurachHC1,29400
DeMalSus001,202404,OuJurachHC1,98
DeMalRdt001,202404,OuJurachHC1,76
DeMalMic001,202404,OuJurachHC1,13
DeMalPos001,202404,OuJurachHC1,16
DeMalPf0001,202404,OuJurachHC1,14
DeMalPv0001,202404,OuJurachHC1,2
DeMalMix001,202404,OuJurachHC1,0
DeMalSev001,202404,OuJurachHC1,1
DeMalDth001,202404,OuJurachHC1,0
DeMalTrt001,202404,OuJurachHC1,16
DeMalLln001,202404,OuJurachHC1,3
DeMalStk001,202404,OuJurachHC1,1
DeMalExp001,202404,OuJurachHC1,1
DeMalRec001,202404,OuJurachHC1,1
DeMalInd001,202404,OuJurachHC1,14
DeMalImp001,202404,OuJurachHC1,2
DePopEst001,202404,OuJurachHC1,29400
DeMalSus001,202405,OuJurachHC1,205
DeMalRdt001,202405,OuJurachHC1,117
DeMalMic001,202405,OuJurachHC1,40
DeMalPos001,202405,OuJurachHC1,31
DeMalPf0001,202405,OuJurachHC1,24
DeMalPv0001,202405,OuJurachHC1,7
DeMalMix001,202405,OuJurachHC1,0
DeMalSev001,202405,OuJurachHC1,3
DeMalDth001,202405,OuJurachHC1,0
DeMalTrt001,202405,OuJurachHC1,31
DeMalLln001,202405,OuJurachHC1,41
DeMalStk001,202405,OuJurachHC1,0
DeMalExp001,202405,OuJurachHC1,1
DeMalRec001,202405,OuJurachHC1,1
DeMalInd001,202405,OuJurachHC1,27
DeMalImp001,202405,OuJurachHC1,4
DePopEst001,202405,OuJurachHC1,29400
DeMalSus001,202406,OuJurachHC1,176
DeMalRdt001,202406,OuJurachHC1,117
DeMalMic001,202406,OuJurachHC1,28
DeMalPos001,202406,OuJurachHC1,33
DeMalPf0001,202406,OuJurachHC1,28
DeMalPv0001,202406,OuJurachHC1,5
DeMalMix001,202406,OuJurachHC1,0
DeMalSev001,202406,OuJurachHC1,1
DeMalDth001,202406,OuJurachHC1,0
DeMalTrt001,202406,OuJurachHC1,32
DeMalLln001,202406,OuJurachHC1,53
DeMalStk001,202406,OuJurachHC1,0
DeMalExp001,202406,OuJurachHC1,1
DeMalRec001,202406,OuJurachHC1,1
DeMalInd001,202406,OuJurachHC1,29
DeMalImp001,202406,OuJurachHC1,4
DePopEst001,202406,OuJurachHC1,29400
DeMalSus001,202407,OuJurachHC1,306
DeMalRdt001,202407,OuJurachHC1,204
DeMalMic001,202407,OuJurachHC1,39
DeMalPos001,202407,OuJurachHC1,37
DeMalPf0001,202407,OuJurachHC1,27
DeMalPv0001,202407,OuJurachHC1,10
DeMalMix001,202407,OuJurachHC1,0
DeMalSev001,202407,OuJurachHC1,1
DeMalDth001,202407,OuJurachHC1,0
DeMalTrt001,202407,OuJurachHC1,37
DeMalLln001,202407,OuJurachHC1,14
DeMalStk001,202407,OuJurachHC1,0
DeMalExp001,202407,OuJurachHC1,1
DeMalRec001,202407,OuJurachHC1,1
DeMalInd001,202407,OuJurachHC1,31
DeMalImp001,202407,OuJurachHC1,6
DePopEst001,202407,OuJurachHC1,29400
DeMalSus001,202408,OuJurachHC1,289
DeMalRdt001,202408,OuJurachHC1,173
DeMalMic001,202408,OuJurachHC1,55
DeMalPos001,202408,OuJurachHC1,37
DeMalPf0001,202408,OuJurachHC1,32
DeMalPv0001,202408,OuJurachHC1,5
DeMalMix001,202408,OuJurachHC1,0
DeMalSev001,202408,OuJurachHC1,2
DeMalDth001,202408,OuJurachHC1,0
DeMalTrt001,202408,OuJurachHC1,37
DeMalLln001,202408,OuJurachHC1,2
DeMalStk001,202408,OuJurachHC1,0
DeMalExp001,202408,OuJurachHC1,1
DeMalRec001,202408,OuJurachHC1,1
DeMalInd001,202408,OuJurachHC1,31
DeMalImp001,202408,OuJurachHC1,6
DePopEst001,202408,OuJurachHC1,29400
DeMalSus001,202409,OuJurachHC1,210
DeMalRdt001,202409,OuJurachHC1,159
DeMalMic001,202409,OuJurachHC1,35
DeMalPos001,202409,OuJurachHC1,31
DeMalPf0001,202409,OuJurachHC1,25
DeMalPv0001,202409,OuJurachHC1,6
DeMalMix001,202409,OuJurachHC1,0
DeMalSev001,202409,OuJurachHC1,1
DeMalDth001,202409,OuJurachHC1,0
DeMalTrt001,202409,OuJurachHC1,30
DeMalLln001,202409,OuJurachHC1,3
DeMalStk001,202409,OuJurachHC1,0
DeMalExp001,202409,OuJurachHC1,1
DeMalRec001,202409,OuJurachHC1,1
DeMalInd001,202409,OuJurachHC1,30
DeMalImp001,202409,OuJurachHC1,1
DePopEst001,202409,OuJurachHC1,29400
DeMalSus001,202410,OuJurachHC1,186
DeMalRdt001,202410,OuJurachHC1,119
DeMalMic001,202410,OuJurachHC1,23
DeMalPos001,202410,OuJurachHC1,26
DeMalPf0001,202410,OuJurachHC1,22
DeMalPv0001,202410,OuJurachHC1,4
DeMalMix001,202410,OuJurachHC1,0
DeMalSev001,202410,OuJurachHC1,1
DeMalDth001,202410,OuJurachHC1,0
DeMalTrt001,202410,OuJurachHC1,25
DeMalLln001,202410,OuJurachHC1,21
DeMalStk001,202410,OuJurachHC1,2
DeMalExp001,202410,OuJurachHC1,1
DeMalRec001,202410,OuJurachHC1,1
DeMalInd001,202410,OuJurachHC1,23
DeMalImp001,202410,OuJurachHC1,3
DePopEst001,202410,OuJurachHC1,29400
DeMalSus001,202411,OuJurachHC1,62
DeMalRdt001,202411,OuJurachHC1,45
DeMalMic001,202411,OuJurachHC1,9
DeMalPos001,202411,OuJurachHC1,10
DeMalPf0001,202411,OuJurachHC1,9
DeMalPv0001,202411,OuJurachHC1,1
DeMalMix001,202411,OuJurachHC1,0
DeMalSev001,202411,OuJurachHC1,0
DeMalDth001,202411,OuJurachHC1,0
DeMalTrt001,202411,OuJurachHC1,10
DeMalLln001,202411,OuJurachHC1,17
DeMalStk001,202411,OuJurachHC1,0
DeMalExp001,202411,OuJurachHC1,1
DeMalRec001,202411,OuJurachHC1,1
DeMalInd001,202411,OuJurachHC1,9
DeMalImp001,202411,OuJurachHC1,1
DePopEst001,202411,OuJurachHC1,29400
DeMalSus001,202412,OuJurachHC1,8
DeMalRdt001,202412,OuJurachHC1,5
DeMalMic001,202412,OuJurachHC1,1
DeMalPos001,202412,OuJurachHC1,1
DeMalPf0001,202412,OuJurachHC1,1
DeMalPv0001,202412,OuJurachHC1,0
DeMalMix001,202412,OuJurachHC1,0
DeMalSev001,202412,OuJurachHC1,0
DeMalDth001,202412,OuJurachHC1,0
DeMalTrt001,202412,OuJurachHC1,0
DeMalLln001,202412,OuJurachHC1,12
DeMalStk001,202412,OuJurachHC1,0
DeMalExp001,202412,OuJurachHC1,1
DeMalRec001,202412,OuJurachHC1,1
DeMalInd001,202412,OuJurachHC1,1
DeMalImp001,202412,OuJurachHC1,0
DePopEst001,202412,OuJurachHC1,29400
DeMalSus001,202501,OuJurachHC1,38
DeMalRdt001,202501,OuJurachHC1,24
DeMalMic001,202501,OuJurachHC1,5
DeMalPos001,202501,OuJurachHC1,5
DeMalPf0001,202501,OuJurachHC1,4
DeMalPv0001,202501,OuJurachHC1,1
DeMalMix001,202501,OuJurachHC1,0
DeMalSev001,202501,OuJurachHC1,0
DeMalDth001,202501,OuJurachHC1,0
DeMalTrt001,202501,OuJurachHC1,5
DeMalLln001,202501,OuJurachHC1,29
DeMalStk001,202501,OuJurachHC1,2
DeMalExp001,202501,OuJurachHC1,1
DeMalRec001,202501,OuJurachHC1,1
DeMalInd001,202501,OuJurachHC1,4
DeMalImp001,202501,OuJurachHC1,1
DePopEst001,202501,OuJurachHC1,29753
DeMalSus001,202502,OuJurachHC1,43
DeMalRdt001,202502,OuJurachHC1,27
DeMalMic001,202502,OuJurachHC1,8
DeMalPos001,202502,OuJurachHC1,7
DeMalPf0001,202502,OuJurachHC1,5
DeMalPv0001,202502,OuJurachHC1,2
DeMalMix001,202502,OuJurachHC1,0
DeMalSev001,202502,OuJurachHC1,0
DeMalDth001,202502,OuJurachHC1,0
DeMalTrt001,202502,OuJurachHC1,7
DeMalLln001,202502,OuJurachHC1,15
DeMalStk001,202502,OuJurachHC1,0
DeMalExp001,202502,OuJurachHC1,1
DeMalRec001,202502,OuJurachHC1,1
DeMalInd001,202502,OuJurachHC1,6
DeMalImp001,202502,OuJurachHC1,1
DePopEst001,202502,OuJurachHC1,29753
DeMalSus001,202503,OuJurachHC1,70
DeMalRdt001,202503,OuJurachHC1,43
DeMalMic001,202503,OuJurachHC1,12
DeMalPos001,202503,OuJurachHC1,11
DeMalPf0001,202503,OuJurachHC1,8
DeMalPv0001,202503,OuJurachHC1,3
DeMalMix001,202503,OuJurachHC1,0
DeMalSev001,202503,OuJurachHC1,0
DeMalDth001,202503,OuJurachHC1,0
DeMalTrt001,202503,OuJurachHC1,11
DeMalLln001,202503,OuJurachHC1,10
DeMalStk001,202503,OuJurachHC1,2
DeMalExp001,202503,OuJurachHC1,1
DeMalRec001,202503,OuJurachHC1,1
DeMalInd001,202503,OuJurachHC1,10
DeMalImp001,202503,OuJurachHC1,1
DePopEst001,202503,OuJurachHC1,29753
DeMalSus001,202504,OuJurachHC1,135
DeMalRdt001,202504,OuJurachHC1,86
DeMalMic001,202504,OuJurachHC1,29
DeMalPos001,202504,OuJurachHC1,22
DeMalPf0001,202504,OuJurachHC1,17
DeMalPv0001,202504,OuJurachHC1,5
DeMalMix001,202504,OuJurachHC1,0
DeMalSev001,202504,OuJurachHC1,1
DeMalDth001,202504,OuJurachHC1,0
DeMalTrt001,202504,OuJurachHC1,21
DeMalLln001,202504,OuJurachHC1,34
DeMalStk001,202504,OuJurachHC1,0
DeMalExp001,202504,OuJurachHC1,1
DeMalRec001,202504,OuJurachHC1,1
DeMalInd001,202504,OuJurachHC1,21
DeMalImp001,202504,OuJurachHC1,1
DePopEst001,202504,OuJurachHC1,29753
DeMalSus001,202505,OuJurachHC1,248
DeMalRdt001,202505,OuJurachHC1,164
DeMalMic001,202505,OuJurachHC1,28
DeMalPos001,202505,OuJurachHC1,34
DeMalPf0001,202505,OuJurachHC1,25
DeMalPv0001,202505,OuJurachHC1,9
DeMalMix001,202505,OuJurachHC1,0
DeMalSev001,202505,OuJurachHC1,2
DeMalDth001,202505,OuJurachHC1,0
DeMalTrt001,202505,OuJurachHC1,33
DeMalLln001,202505,OuJurachHC1,88
DeMalStk001,202505,OuJurachHC1,0
DeMalExp001,202505,OuJurachHC1,1
DeMalRec001,202505,OuJurachHC1,1
DeMalInd001,202505,OuJurachHC1,32
DeMalImp001,202505,OuJurachHC1,2
DePopEst001,202505,OuJurachHC1,29753
DeMalSus001,202506,OuJurachHC1,208
DeMalRdt001,202506,OuJurachHC1,127
DeMalMic001,202506,OuJurachHC1,48
DeMalPos001,202506,OuJurachHC1,34
DeMalPf0001,202506,OuJurachHC1,27
DeMalPv0001,202506,OuJurachHC1,7
DeMalMix001,202506,OuJurachHC1,0
DeMalSev001,202506,OuJurachHC1,1
DeMalDth001,202506,OuJurachHC1,0
DeMalTrt001,202506,OuJurachHC1,34
DeMalLln001,202506,OuJurachHC1,150
DeMalStk001,202506,OuJurachHC1,0
DeMalExp001,202506,OuJurachHC1,1
DeMalRec001,202506,OuJurachHC1,1
DeMalInd001,202506,OuJurachHC1,29
DeMalImp001,202506,OuJurachHC1,5
DePopEst001,202506,OuJurachHC1,29753
DeMalSus001,202507,OuJurachHC1,239
DeMalRdt001,202507,OuJurachHC1,178
DeMalMic001,202507,OuJurachHC1,42
DeMalPos001,202507,OuJurachHC1,38
DeMalPf0001,202507,OuJurachHC1,30
DeMalPv0001,202507,OuJurachHC1,8
DeMalMix001,202507,OuJurachHC1,0
DeMalSev001,202507,OuJurachHC1,1
DeMalDth001,202507,OuJurachHC1,0
DeMalTrt001,202507,OuJurachHC1,38
DeMalLln001,202507,OuJurachHC1,19
DeMalStk001,202507,OuJurachHC1,0
DeMalExp001,202507,OuJurachHC1,1
DeMalRec001,202507,OuJurachHC1,1
DeMalInd001,202507,OuJurachHC1,36
DeMalImp001,202507,OuJurachHC1,2
DePopEst001,202507,OuJurachHC1,29753
DeMalSus001,202508,OuJurachHC1,194
DeMalRdt001,202508,OuJurachHC1,112
DeMalMic001,202508,OuJurachHC1,48
DeMalPos001,202508,OuJurachHC1,31
DeMalPf0001,202508,OuJurachHC1,26
DeMalPv0001,202508,OuJurachHC1,5
DeMalMix001,202508,OuJurachHC1,0
DeMalSev001,202508,OuJurachHC1,1
DeMalDth001,202508,OuJurachHC1,0
DeMalTrt001,202508,OuJurachHC1,31
DeMalLln001,202508,OuJurachHC1,10
DeMalStk001,202508,OuJurachHC1,0
DeMalExp001,202508,OuJurachHC1,1
DeMalRec001,202508,OuJurachHC1,1
DeMalInd001,202508,OuJurachHC1,29
DeMalImp001,202508,OuJurachHC1,2
DePopEst001,202508,OuJurachHC1,29753
DeMalSus001,202509,OuJurachHC1,187
DeMalRdt001,202509,OuJurachHC1,138
DeMalMic001,202509,OuJurachHC1,31
DeMalPos001,202509,OuJurachHC1,29
DeMalPf0001,202509,OuJurachHC1,25
DeMalPv0001,202509,OuJurachHC1,4
DeMalMix001,202509,OuJurachHC1,0
DeMalSev001,202509,OuJurachHC1,1
DeMalDth001,202509,OuJurachHC1,0
DeMalTrt001,202509,OuJurachHC1,29
DeMalLln001,202509,OuJurachHC1,13
DeMalStk001,202509,OuJurachHC1,0
DeMalExp001,202509,OuJurachHC1,1
DeMalRec001,202509,OuJurachHC1,1
DeMalInd001,202509,OuJurachHC1,25
DeMalImp001,202509,OuJurachHC1,4
DePopEst001,202509,OuJurachHC1,29753
DeMalSus001,202510,OuJurachHC1,110
DeMalRdt001,202510,OuJurachHC1,66
DeMalMic001,202510,OuJurachHC1,24
DeMalPos001,202510,OuJurachHC1,16
DeMalPf0001,202510,OuJurachHC1,12
DeMalPv0001,202510,OuJurachHC1,3
DeMalMix001,202510,OuJurachHC1,1
DeMalSev001,202510,OuJurachHC1,1
DeMalDth001,202510,OuJurachHC1,0
DeMalTrt001,202510,OuJurachHC1,16
DeMalLln001,202510,OuJurachHC1,33
DeMalStk001,202510,OuJurachHC1,2
DeMalExp001,202510,OuJurachHC1,1
DeMalRec001,202510,OuJurachHC1,1
DeMalInd001,202510,OuJurachHC1,15
DeMalImp001,202510,OuJurachHC1,1
DePopEst001,202510,OuJurachHC1,29753
DeMalSus001,202511,OuJurachHC1,84
DeMalRdt001,202511,OuJurachHC1,54
DeMalMic001,202511,OuJurachHC1,18
DeMalPos001,202511,OuJurachHC1,15
DeMalPf0001,202511,OuJurachHC1,13
DeMalPv0001,202511,OuJurachHC1,2
DeMalMix001,202511,OuJurachHC1,0
DeMalSev001,202511,OuJurachHC1,1
DeMalDth001,202511,OuJurachHC1,0
DeMalTrt001,202511,OuJurachHC1,15
DeMalLln001,202511,OuJurachHC1,18
DeMalStk001,202511,OuJurachHC1,0
DeMalExp001,202511,OuJurachHC1,1
DeMalRec001,202511,OuJurachHC1,1
DeMalInd001,202511,OuJurachHC1,14
DeMalImp001,202511,OuJurachHC1,1
DePopEst001,202511,OuJurachHC1,29753
DeMalSus001,202512,OuJurachHC1,56
